0.2		0.0		0.0	
0.2		0.005		0.0	
0.2		0.01		0.0	
0.2		0.015		0.0	
0.2		0.02		0.0	
0.2		0.025		0.0	
0.2		0.03		0.0	
0.2		0.035		0.0	
0.2		0.04		0.0	
0.2		0.045		0.0	
0.2		0.05		0.0	
0.2		0.055		0.0	
0.2		0.06		0.0	
0.2		0.065		0.0	
0.2		0.07		0.0	
0.2		0.075		0.0	
0.2		0.08		0.0	
0.2		0.085		0.0	
0.2		0.09		0.0	
0.2		0.095		0.0	
0.2		0.1		0.0	
0.2		0.105		0.0	
0.2		0.11		0.0	
0.2		0.115		0.0	
0.2		0.12		0.0	
0.2		0.125		0.0	
0.2		0.13		0.0	
0.2		0.135		0.0	
0.2		0.14		0.0	
0.2		0.145		0.0	
0.2		0.15		0.0	
0.2		0.155		0.0	
0.2		0.16		0.0	
0.2		0.165		0.0	
0.2		0.17		0.0	
0.2		0.175		0.0	
0.2		0.18		0.0	
0.2		0.185		0.0	
0.2		0.19		0.0	
0.2		0.195		0.0	

0.25		0.0		0.0	
0.25		0.005		0.0	
0.25		0.01		0.0	
0.25		0.015		0.0	
0.25		0.02		0.0	
0.25		0.025		0.0	
0.25		0.03		0.0	
0.25		0.035		0.0	
0.25		0.04		0.0	
0.25		0.045		0.0	
0.25		0.05		0.0	
0.25		0.055		0.0	
0.25		0.06		0.0	
0.25		0.065		0.0	
0.25		0.07		0.0	
0.25		0.075		0.0	
0.25		0.08		0.0	
0.25		0.085		0.0	
0.25		0.09		0.0	
0.25		0.095		0.0	
0.25		0.1		0.0	
0.25		0.105		0.0	
0.25		0.11		0.0	
0.25		0.115		0.0	
0.25		0.12		0.0	
0.25		0.125		0.0	
0.25		0.13		0.0	
0.25		0.135		0.0	
0.25		0.14		0.0	
0.25		0.145		0.0	
0.25		0.15		0.0	
0.25		0.155		0.0	
0.25		0.16		0.0	
0.25		0.165		0.0	
0.25		0.17		0.0	
0.25		0.175		0.0	
0.25		0.18		0.0	
0.25		0.185		0.0	
0.25		0.19		0.0	
0.25		0.195		0.0	

0.3		0.0		0.0	
0.3		0.005		0.0	
0.3		0.01		0.0	
0.3		0.015		0.0	
0.3		0.02		0.0	
0.3		0.025		0.0	
0.3		0.03		0.0	
0.3		0.035		0.0	
0.3		0.04		0.0	
0.3		0.045		0.0	
0.3		0.05		0.0	
0.3		0.055		0.0	
0.3		0.06		0.0	
0.3		0.065		0.0	
0.3		0.07		0.0	
0.3		0.075		0.0	
0.3		0.08		0.0	
0.3		0.085		0.0	
0.3		0.09		0.0	
0.3		0.095		0.0	
0.3		0.1		0.0	
0.3		0.105		0.0	
0.3		0.11		0.0	
0.3		0.115		0.0	
0.3		0.12		0.0	
0.3		0.125		0.0	
0.3		0.13		0.0	
0.3		0.135		0.0	
0.3		0.14		0.0	
0.3		0.145		0.0	
0.3		0.15		0.0	
0.3		0.155		0.0	
0.3		0.16		0.0	
0.3		0.165		0.0	
0.3		0.17		0.0	
0.3		0.175		0.0	
0.3		0.18		0.0	
0.3		0.185		0.0	
0.3		0.19		0.0	
0.3		0.195		0.0	

0.35		0.0		0.0	
0.35		0.005		0.0	
0.35		0.01		0.0	
0.35		0.015		0.0	
0.35		0.02		0.0	
0.35		0.025		0.0	
0.35		0.03		0.0	
0.35		0.035		0.0	
0.35		0.04		0.0	
0.35		0.045		0.0	
0.35		0.05		0.0	
0.35		0.055		0.0	
0.35		0.06		0.0	
0.35		0.065		0.0	
0.35		0.07		0.0	
0.35		0.075		0.0	
0.35		0.08		0.0	
0.35		0.085		0.0	
0.35		0.09		0.0	
0.35		0.095		0.0	
0.35		0.1		0.0	
0.35		0.105		0.0	
0.35		0.11		0.0	
0.35		0.115		0.0	
0.35		0.12		0.0	
0.35		0.125		0.0	
0.35		0.13		0.0	
0.35		0.135		0.0	
0.35		0.14		0.0	
0.35		0.145		0.0	
0.35		0.15		0.0	
0.35		0.155		0.0	
0.35		0.16		0.0	
0.35		0.165		0.0	
0.35		0.17		0.0	
0.35		0.175		0.0	
0.35		0.18		0.0	
0.35		0.185		0.0	
0.35		0.19		0.0	
0.35		0.195		0.0	

0.4		0.0		0.0	
0.4		0.005		0.0	
0.4		0.01		0.0	
0.4		0.015		0.0	
0.4		0.02		0.0	
0.4		0.025		0.0	
0.4		0.03		0.0	
0.4		0.035		0.0	
0.4		0.04		0.0	
0.4		0.045		0.0	
0.4		0.05		0.0	
0.4		0.055		0.0	
0.4		0.06		0.0	
0.4		0.065		0.0	
0.4		0.07		0.0	
0.4		0.075		0.0	
0.4		0.08		0.0	
0.4		0.085		0.0	
0.4		0.09		0.0	
0.4		0.095		0.0	
0.4		0.1		0.0	
0.4		0.105		0.0	
0.4		0.11		0.0	
0.4		0.115		0.0	
0.4		0.12		0.0	
0.4		0.125		0.0	
0.4		0.13		0.0	
0.4		0.135		0.0	
0.4		0.14		0.0	
0.4		0.145		0.0	
0.4		0.15		0.0	
0.4		0.155		0.0	
0.4		0.16		0.0	
0.4		0.165		0.0	
0.4		0.17		0.0	
0.4		0.175		0.0	
0.4		0.18		0.0	
0.4		0.185		0.0	
0.4		0.19		0.0	
0.4		0.195		0.0	

0.45		0.0		0.0	
0.45		0.005		0.0	
0.45		0.01		0.0	
0.45		0.015		0.0	
0.45		0.02		0.0	
0.45		0.025		0.0	
0.45		0.03		0.0	
0.45		0.035		0.0	
0.45		0.04		0.0	
0.45		0.045		0.0	
0.45		0.05		0.0	
0.45		0.055		0.0	
0.45		0.06		0.0	
0.45		0.065		0.0	
0.45		0.07		0.0	
0.45		0.075		0.0	
0.45		0.08		0.0	
0.45		0.085		0.0	
0.45		0.09		0.0	
0.45		0.095		0.0	
0.45		0.1		0.0	
0.45		0.105		0.0	
0.45		0.11		0.0	
0.45		0.115		0.0	
0.45		0.12		0.0	
0.45		0.125		0.0	
0.45		0.13		0.0	
0.45		0.135		0.0	
0.45		0.14		0.0	
0.45		0.145		0.0	
0.45		0.15		0.0	
0.45		0.155		0.0	
0.45		0.16		0.0	
0.45		0.165		0.0	
0.45		0.17		0.0	
0.45		0.175		0.0	
0.45		0.18		0.0	
0.45		0.185		0.0	
0.45		0.19		0.0	
0.45		0.195		0.0	

0.5		0.0		0.0	
0.5		0.005		0.0	
0.5		0.01		0.0	
0.5		0.015		0.0	
0.5		0.02		0.0	
0.5		0.025		0.0	
0.5		0.03		0.0	
0.5		0.035		0.0	
0.5		0.04		0.0	
0.5		0.045		0.0	
0.5		0.05		0.0	
0.5		0.055		0.0	
0.5		0.06		0.0	
0.5		0.065		0.0	
0.5		0.07		0.0	
0.5		0.075		0.0	
0.5		0.08		0.0	
0.5		0.085		0.0	
0.5		0.09		0.0	
0.5		0.095		0.0	
0.5		0.1		0.0	
0.5		0.105		0.0	
0.5		0.11		0.0	
0.5		0.115		0.0	
0.5		0.12		0.0	
0.5		0.125		0.0	
0.5		0.13		0.0	
0.5		0.135		0.0	
0.5		0.14		0.0	
0.5		0.145		0.0	
0.5		0.15		0.0	
0.5		0.155		0.0	
0.5		0.16		0.0	
0.5		0.165		0.0	
0.5		0.17		0.0	
0.5		0.175		0.0	
0.5		0.18		0.0	
0.5		0.185		0.0	
0.5		0.19		0.0	
0.5		0.195		0.0	

0.55		0.0		0.0	
0.55		0.005		0.0	
0.55		0.01		0.0	
0.55		0.015		0.0	
0.55		0.02		0.0	
0.55		0.025		0.0	
0.55		0.03		0.0	
0.55		0.035		0.0	
0.55		0.04		0.0	
0.55		0.045		0.0	
0.55		0.05		0.0	
0.55		0.055		0.0	
0.55		0.06		0.0	
0.55		0.065		0.0	
0.55		0.07		0.0	
0.55		0.075		0.0	
0.55		0.08		0.0	
0.55		0.085		0.0	
0.55		0.09		0.0	
0.55		0.095		0.0	
0.55		0.1		0.0	
0.55		0.105		0.0	
0.55		0.11		0.0	
0.55		0.115		0.0	
0.55		0.12		0.0	
0.55		0.125		0.0	
0.55		0.13		0.0	
0.55		0.135		0.0	
0.55		0.14		0.0	
0.55		0.145		0.0	
0.55		0.15		0.0	
0.55		0.155		0.0	
